Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
69667,1035.546,404.8892674579033,222.0585678400404,1.823344495987044,0.8361881318388743,71209,297.83011829407815,0.7818967452300786,0.978345433863697,0.8163909513224131,0.7355841268996931,0.0058117798593007,0.0010495866897045,0.5410840077467839,0.9865825473917093,CALI
42823,798.461,299.2297177688377,183.19355842227128,1.6334074207953135,0.7906896914677225,43256,233.50361244356344,0.7654618904618905,0.9899898280007398,0.8440720823622798,0.7803490047200149,0.0069875935307857,0.0015983170047451,0.6089445691675177,0.9946545781312284,SIRA
52271,912.105,352.1450670925015,197.8933370018017,1.7794690434135,0.8271607521518297,54321,257.9796585834854,0.6423076923076924,0.9622613722133245,0.7895524759879856,0.7325948385803152,0.0067369108509977,0.0011970050465634,0.5366951975145181,0.9550324897257788,HOROZ
70682,1081.066,366.84993944682617,245.6730544323273,1.493244508619394,0.7426473551695204,71974,299.9918623912501,0.7937160310829627,0.982049073276461,0.7600011966536764,0.8177508843087409,0.0051901465641439,0.0014316718128055,0.6687165087877277,0.9985572545704072,BARBUNYA
39433,744.37,279.8295103252245,179.984024834728,1.5547463758640832,0.765705170237917,39861,224.0706472689845,0.6934859836094404,0.9892626878402448,0.8943179744404819,0.8007398755355155,0.0070963282105146,0.001799613661001,0.6411843482726329,0.99687904173765,DERMASON
54313,,366.7744393857967,190.7502467127109,1.9227992923028607,0.8541205470387997,55100,262.9704534604618,0.6274317268148422,0.9857168784029038,0.795380054351828,0.716981406612833,0.0067529769923553,0.0011007953999309,0.5140623374285166,0.9884386986071062,HOROZ
70612,1016.702,398.3628875775676,228.0693472083584,1.7466743885298772,0.8198931617163147,71873,299.8432769512088,0.7758878340365682,0.98245516396978,0.858422358596922,0.7526887827692647,0.0056415749104623,0.0011169709991496,0.5665404037066775,0.9895616132218304,CALI
74557,1115.534,417.50805084921336,228.5486525354532,1.82677975222124,0.8368636663764695,76068,308.1053727814877,0.735276134122288,0.9801361939317452,0.7528919707908518,0.7379627103113339,0.0055998504613814,0.0010244572997865,0.5445889618100499,0.9948440887177852,BARBUNYA
49900,882.443,369.3796516837489,173.08569499669872,2.134085382912748,0.8834185152350484,50428,252.0608126668733,0.7852702809032969,0.9895296263980329,0.8052617764703982,0.6823895456013905,0.0074023978293336,0.0009901058883002,0.4656554919460724,0.993748578835158,HOROZ
70056,1097.408,374.0286818220391,239.795429910218,1.5597823609986212,0.7674447527796197,71547,298.66045862478444,0.70828025477707,0.9791605518051071,0.7310026595955136,0.7984961398411834,0.0053389956866226,0.0013388459729264,0.6375960853412705,0.9945111273570856,BARBUNYA
133760,1369.7379999999998,481.2607823457028,354.6256634046364,1.3570951908141309,0.6760366641532302,135151,412.6845302452896,0.7445671535447097,0.9897078083033052,0.8959032569174575,0.8575070842752506,0.0035979424517471,0.0012000099358384,0.7353183995822419,0.997897063790204,BOMBAY
24047,571.9659999999999,210.9874181911441,145.93585040225847,1.4457545394745506,0.7222037794473632,24356,174.97883109749722,0.7620179357987135,0.9873131877155527,0.9236987177888484,0.8293330123551497,0.008773960086129,0.0025603022035695,0.6877932453820668,0.9943802067310564,DERMASON
41704,778.2579999999999,292.0013691406093,182.6032012910105,1.5991032308094837,0.7803439985110064,42191,230.43259746319572,0.7274757095260523,0.9884572539167121,0.865247570727332,0.7891490308466125,0.007001759283057,0.0016750317698053,0.6227561928861478,0.9958514400508528,SIRA
39861,758.014,277.83423981119927,183.7648954383409,1.5119005136888168,0.7500164442084969,40324,225.2833804182819,0.6811517429938483,0.9885180041662534,0.8717733731490864,0.8108553523545982,0.0069700770128998,0.0018586212170527,0.6574864024420995,0.9940540295956224,SIRA
39704,,281.0192520426685,180.3174390552385,1.5584696273141998,0.7669932984916302,40160,224.83928234222088,0.7692337498789111,0.9886454183266933,0.8954743577285554,0.8000849789041586,0.0070778574461683,0.001789064678779,0.6401359734680678,0.997632472001192,DERMASON
84265,1124.466,442.8814200424105,244.9378086944004,1.8081382470232552,0.8331447081416576,85624,327.5508055815288,0.6702059969776505,0.9841282817901523,0.8374606933610729,0.7395903073788066,0.0052558170063776,0.0009700292772524,0.5469938227686778,0.9890404518335062,CALI
34849,684.7009999999999,250.08443702187512,177.88445493280085,1.4058813464973603,0.7028909959668559,35195,210.64454632027787,0.7135339885339885,0.9901690581048445,0.9341105135469192,0.8422937021940817,0.0071762299354895,0.0022280776505226,0.7094586807558123,0.9974147253852228,DERMASON
67455,1001.021,386.597547583034,223.78450182432795,1.727543884547086,0.8154294309345905,68436,293.0637703471898,0.7634110457220462,0.9856654392425039,0.8459362461383569,0.7580590517953173,0.0057311918698841,0.0011674461639471,0.5746535260088156,0.9927391845899493,CALI
31026,648.4689999999999,236.2812723200096,167.64540050624518,1.4094110044564423,0.7046890815451196,31397,198.7549499130856,0.729165687426557,0.9881835844188935,0.92716539342989,0.8411794466888601,0.0076155892580419,0.0023520030785423,0.707582861531777,0.9972750716076658,DERMASON
26432,596.331,223.403866626965,151.00130606314482,1.4794830087995616,0.736982537198873,26708,183.45099521790505,0.7779838116261958,0.9896660176726074,0.9340392288035076,0.8211630263509611,0.0084520227991436,0.0023705983024571,0.6743087158458692,0.9976282877794151,DERMASON
35570,,263.2603830805412,173.37873200286847,1.518412206845449,0.7525083632184099,36054,212.81243057262827,0.7892868237695824,0.9865756920175293,0.8853783342900117,0.8083724109279329,0.007401191540077,0.0019495183996064,0.6534659547494388,0.992230682449464,SIRA
29628,,241.40365018737933,156.52248991143543,1.5422937005664292,0.7613126668665973,29938,194.22549068393005,0.779807338000737,0.9896452668848954,0.8873439507905194,0.8045673316587001,0.0081478213239968,0.0021060604768272,0.6473285911724008,0.9983708083617352,DERMASON
87111,1134.112,430.2330874824322,259.63643412695285,1.657059761004358,0.7973792420130923,88384,333.0362892860548,0.785314401622718,0.9855969406227372,0.8510811502742021,0.7740833956655035,0.0049389065385821,0.0010938595878294,0.5992051034450365,0.9929186655072236,CALI
39441,762.355,298.8360953123216,169.1584032229323,1.7666050850485284,0.8243657827794912,39892,224.09337536817003,0.6937974950745849,0.9886944750827233,0.8527923103176148,0.7498872421484563,0.0075767879950387,0.0014779126220379,0.5623308759370174,0.9934165849101282,HOROZ
47719,,292.38077647188567,208.53656812876608,1.4020599796739146,0.7009237147518654,48183,246.49080679655623,0.7337320868442093,0.9903700475271361,0.9087484813760078,0.8430472405570685,0.0061271354486029,0.0019091712628004,0.7107286498108877,0.996484196307522,SIRA
32341,671.4580000000001,252.09219784284943,164.34193710372844,1.5339492906411056,0.7582946008797852,32694,202.9232370042423,0.7008711858529819,0.989202911849269,0.901416707485089,0.8049564355448307,0.0077948176569323,0.0020187160246033,0.647954863125039,0.9939299026581082,DERMASON
32798,661.676,231.39687451102492,181.23462600942904,1.2767807102103443,0.62174485286819,33212,204.351928271362,0.738860103626943,0.9875346260387812,0.9413832371981492,0.883123113495751,0.0070552129553943,0.0026471277188084,0.7799064335904291,0.9957694901772048,DERMASON
64468,1145.488,431.8171550445004,191.15802231921805,2.258953873897071,0.8966782860992013,65649,286.50167009982067,0.7022657952069716,0.9820103885816996,0.6174090248475846,0.663479129425267,0.0066981627325882,0.0008006533439465,0.4402045551829101,0.994401785237572,HOROZ
77106,1078.866,424.46770722501554,233.26115483125344,1.8197102193551489,0.8354686917711809,78310,313.32795651896345,0.7405635913098599,0.9846252075086196,0.8324593289294947,0.7381667702529475,0.0055049893293001,0.0010082174448023,0.5448901807056679,0.9915422302563774,CALI
41240,772.337,289.1250411090055,181.97016867044115,1.5888595544065702,0.7770958656459857,41803,229.14711175329728,0.7041868724813879,0.9865320670765256,0.868790050872112,0.7925536676946102,0.0070107914914889,0.0017063241363892,0.6281413161761787,0.9980283317240396,SIRA
39195,738.413,249.8854677004221,199.83151774217708,1.250480757609141,0.6004098699450199,39617,223.3934286318528,0.7540400153905348,0.9893480071686397,0.9033204970882904,0.8939832743682014,0.0063754424722648,0.002511930785122,0.7992060948500909,0.9993918429739844,SEKER
37367,710.3379999999999,265.276844261683,179.7100599652391,1.4761379764326763,0.735574860364925,37695,218.12185142282013,0.7261932524875622,0.9912985807136225,0.9306106101203084,0.8222423334003978,0.0070992277748195,0.0020016595108822,0.6760824548357309,0.997990986782852,DERMASON
52912,913.542,367.015246148141,185.4607746297017,1.978937308338856,0.8629310294308216,53708,259.5566427410921,0.6927286533476473,0.9851791167051464,0.796722356704693,0.7072094292135357,0.0069363328951493,0.0010702909685325,0.500145176768535,0.989755949892986,HOROZ
44586,806.549,292.29885164759986,195.15264305661972,1.4977960178730194,0.7444774058912849,45214,238.2617433445033,0.7077142857142857,0.9861104967487946,0.8612849561429846,0.8151306171799657,0.0065558437995693,0.0017853245797057,0.6644379230641918,0.995192475289366,SIRA
48813,813.947,288.04597402543243,216.16297139224628,1.3325407777761726,0.6609316791691695,49316,249.3003046471414,0.736155516679737,0.9898004704355584,0.9258766043484364,0.8654878982100612,0.0059010094447264,0.0020424435925477,0.7490693019480692,0.9981653902261348,SEKER
35432,681.365,233.74223189494583,193.21880911615847,1.2097281468825616,0.5627428659505976,35757,212.3992079765277,0.790645780336502,0.9909108705987639,0.9590602448624284,0.9086899113378423,0.0065969245849781,0.002774496028463,0.8257173549671758,0.998893525673212,SEKER
40102,750.3149999999999,280.0596619096265,183.0599384373472,1.5298795809738448,0.7568002533614057,40594,225.9633869080774,0.7098201642594166,0.9878799822633887,0.8951352074164203,0.806840176008619,0.0069836831556936,0.0018256366767804,0.6509910696216195,0.9959379448104384,SIRA
35554,704.3749999999999,261.72263793462224,173.377499023562,1.509553658396319,0.7491083707315995,35942,212.76456183658493,0.7146532663316583,0.9892048300038951,0.9005139922847922,0.8129390851154918,0.0073612712475283,0.0019831912664037,0.660869956108413,0.9976186599676696,DERMASON
30501,651.07,244.9141178363793,158.91517736802746,1.541162536471826,0.7609071069875668,30878,197.0661801374533,0.7600927033492823,0.9877906600168405,0.9042084754813984,0.8046338115514763,0.0080297078074941,0.0020762164003925,0.6474355706918568,0.9978034463295462,DERMASON
42789,773.179,287.9845104170695,190.24366100657133,1.5137666553164262,0.7507347225407568,43248,233.4108970885312,0.7556155965246875,0.9893867924528302,0.8994600968451295,0.8104980950207951,0.0067303398167068,0.0017915327384644,0.6569071620323378,0.9944041575230976,SIRA
66291,1048.41,371.47924099172127,227.64889271840983,1.63180780963087,0.7902246509027969,67835,290.5242204361604,0.7665471785383904,0.9772388884793985,0.7578829292457162,0.7820739044813407,0.005603765835358,0.0012931560078324,0.611639592070689,0.9980782630203898,BARBUNYA
41885,761.417,275.58523167371413,193.8251484719996,1.4218239162784687,0.7108714400853369,42351,230.93210762306805,0.8091999768165221,0.9889967179051262,0.9078691230091868,0.8379698223324454,0.0065795686205972,0.0020012009407557,0.7021934231398702,0.9983954028737144,SIRA
44675,784.947,289.0498957944091,197.51217152119256,1.4634535865218552,0.7301235596185662,45099,238.4994269616668,0.7660322359396433,0.9905984611632187,0.911158135592544,0.825115076780041,0.006470059223154,0.0018498908733209,0.6808148899297328,0.9963409924251496,SIRA
36768,699.477,244.3469900464549,191.69754674476675,1.274648498093654,0.620090849895512,37178,216.3665213955765,0.781732363821916,0.9889719726720103,0.9443500194405632,0.8854887934344564,0.0066456426796794,0.0025202813530493,0.7840904032980092,0.999439654933455,SEKER
43362,751.4889999999999,263.16076897256403,210.24742847707043,1.2516717606430288,0.6014220271839503,43682,234.9685364869223,0.765139751552795,0.9926743280985303,0.9648813525691908,0.892870686631179,0.0060689259944782,0.0023792817029208,0.7972180630452329,0.997855336588252,SEKER
38253,754.503,292.31378522435125,167.55940872336308,1.7445381757520697,0.8194031815840144,38857,220.6926195067569,0.8085605580215599,0.9844558252052398,0.8444101065512019,0.7549853296770626,0.0076415911229015,0.0015315021480378,0.5700028480275829,0.9943917286715236,HOROZ
57716,909.091,335.90117000405775,219.5139403214524,1.5302042754650111,0.7569200237065219,58301,271.0835545803814,0.7765041437950705,0.9899658667947376,0.8775894065999182,0.8070336717704992,0.005819896909073,0.0015228659454621,0.6513033473713742,0.99662716677235,BARBUNYA
31651,658.449,251.7430847106437,160.324851877955,1.5702062516314033,0.7709802854142651,31936,200.74686754819524,0.7521446733680284,0.9910759018036072,0.917387915687189,0.7974275352148636,0.0079537166190845,0.0019838772055704,0.6358906739188526,0.9984795115414884,DERMASON
41837,764.055,292.4190772308465,182.72813691674813,1.6002958392996374,0.7807172424950125,42166,230.79974617205497,0.6850214493892655,0.9921975050988948,0.9005776296645863,0.7892773219780496,0.0069894848395163,0.0016731829414428,0.6229586909888418,0.996918201244992,DERMASON
60063,942.016,356.03902981179914,216.21329226839788,1.6467027816672233,0.7944923727595024,60728,276.5403890491009,0.6947072567026764,?,0.8505509339855569,0.776713691179529,0.0059277596825299,0.0013308042941304,0.6032841580657289,0.9934297012226044,CALI
69923,1053.3449999999998,368.8079483462628,242.68590107396125,1.519692519071656,0.752993591923654,71044,298.37682330656446,0.7560878027681661,0.9842210461122685,0.7919333656044646,0.8090303493850608,0.0052744869119783,0.0013938602614813,0.6545301062261134,0.9946845059390008,BARBUNYA
40633,750.263,268.3977997799982,193.1601358189624,1.3895092724077998,0.6943074273743568,41121,227.45448428471104,0.7553304210428479,0.9881325843243112,0.907113632179944,0.8474528646328405,0.0066054143129967,0.0021015611635186,0.7181763577744075,0.9979127083516008,DERMASON
83706,1126.544,446.9605372113984,239.84469112823072,1.8635415072516035,0.8438286752069739,84590,326.46253894069,0.7418903109157301,0.9895495921503724,0.8288389185923339,0.730405733305899,0.0053396475427257,0.0009374520175376,0.533492535246128,0.9941854832400486,CALI
67884,1089.592,423.7583853645792,206.0546751021096,2.056533709582602,0.8738169029621305,69188,293.99420615855985,0.7999151583710408,0.9811528010637682,0.7185375635258174,0.6937779081483493,0.0062423897437478,0.0008920978841787,0.4813277858346993,0.9898668169278144,HOROZ
164201,1560.469,570.612444193175,368.3300170077615,1.549188004900374,0.7637607376056222,166229,457.23867562254446,0.8068686610582593,0.9877999627020556,0.8473744611922598,0.8013121344892209,0.0034750850737399,0.0008837961014568,0.6421011368796713,0.99473537918688,BOMBAY
58248,958.961,384.6793719457247,193.45033332767795,1.9885174935011944,0.8643520470693534,58831,272.33005159499703,0.6792769679300291,0.9900902585371658,0.7959558732057875,0.7079403561920672,0.0066041644682345,0.0010232560547293,0.501179547925351,0.9966042984345804,HOROZ
44728,787.1829999999999,292.4259226834312,195.93414736019224,1.4924704377632294,0.7423340015398148,45464,238.64085642847152,0.7256091625839525,0.983811367235615,0.907063998898912,0.8160728509928127,0.0065378716393183,0.0017886767939667,0.6659748981275375,0.9939478477477278,SIRA
63988,,351.38997462453074,233.008679189093,1.508055304409361,0.7485258116221423,65106,285.4330954681212,0.790287520995949,0.9828280035634197,0.8163234023122115,0.812297208459387,0.005491498009385,0.001474790855914,0.659826754870913,0.9950552376742956,BARBUNYA
186542,1664.9729999999995,624.6485736824293,383.92552257296927,1.6270045541546614,0.7888183264128499,188989,487.3526968777199,0.7653852939607669,0.9870521564747154,0.8456138789857233,0.7802030091971194,0.0033485680097909,0.0007653663616325,0.6087167355602404,0.99038490094667,BOMBAY
27246,610.0190000000001,228.25735828297803,152.20476160968266,1.499672913442264,0.7452259141139571,27561,186.2543546762176,0.7441822353326778,0.9885708065745075,0.9200806394986756,0.8159840106679584,0.0083776465640085,0.0022910174242737,0.6658299056657668,0.9985270744867684,DERMASON
38200,,239.606249185186,203.17874734991287,1.1792879536388612,0.5300453171946988,38503,220.53968035000688,0.7585686484769053,,0.9747311997823211,0.9204254108562794,0.0062724149001357,0.0027769556303512,0.847182936949951,0.999072632073468,SEKER
49991,911.824,329.2584333588139,193.8196780397984,1.6987874331893429,0.8083842492837414,51285,252.2905429873572,0.7374173943828181,0.9747684508140781,0.7555786021213184,0.7662386667327062,0.0065863542109342,0.001400493514367,0.5871216943963153,0.9973949561932944,BARBUNYA
38612,728.262,268.7208225571423,183.6256159041861,1.46341686171584,0.7301075106395536,38968,221.725788534654,0.7038279256288735,0.9908642989119277,0.9148646828986357,0.825115770429383,0.0069595157608293,0.0019898408247895,0.6808160346112744,0.996317664776654,DERMASON
32885,659.728,227.0674036637465,184.5596932464388,1.230319576661563,0.5825470945127489,33225,204.62278081537207,0.7856699159021406,0.9897667419112114,0.9494626319364752,0.9011543599555505,0.0069048929196821,0.002808881797127,0.812079180466898,0.9991169135277032,SEKER
92222,1180.856,460.1372663642433,260.2161093439976,1.7682889330881364,0.8247356505707205,94510,342.66703561119823,0.7228845776993925,?,0.8310947123888516,0.7447061141532144,0.004989452260461,0.0009466126683953,0.5545871964571805,0.9806704019276082,CALI
29010,631.818,238.47786573263764,155.43790183023765,1.534232403581287,0.7583980052555268,29332,192.1891755348544,0.7796500846569379,0.9890222282831038,0.9132161933986074,0.805899427791431,0.0082205400114663,0.0021389641215486,0.6494738877145559,0.996443883811586,DERMASON
35020,698.5159999999998,250.4475029974668,178.37639644580847,1.404039480490087,0.7019454767393561,35491,211.1607180718644,0.7727613751710137,0.986729029894903,0.9019309476917174,0.8431336529396353,0.0071515563391623,0.0022292872058674,0.7108743567193334,0.9980956625019376,DERMASON
45732,799.376,307.2670830332164,189.81588584683925,1.6187637913569968,0.7863703464779269,46150,241.30435317214744,0.7168025078369906,0.9909425785482123,0.8993481561725136,0.7853244506052794,0.0067188638815974,0.001576420529994,0.616734492718484,0.9983474656936072,SIRA
69773,1095.0569999999998,387.1163104294507,231.1532909074222,1.6747168465989626,0.8021549991656213,71055,298.0566099834166,0.7624464551097124,0.9819576384490888,0.7311791675774842,0.7699407179531262,0.0055482251075552,0.0012027157184502,0.5928087091621755,0.9927867320444802,BARBUNYA
38240,703.058,240.67701135943,202.41271452433352,1.1890409746493291,0.5410134953136294,38518,220.65511594040285,0.7837671654027465,0.9927825951503193,0.9721772163498676,0.9168101045216728,0.0062938548995666,0.0027429257639734,0.8405407677530407,0.999437413721571,SEKER
73343,1038.02,400.9585686049553,233.8357476739584,1.7147017622131042,0.8123344934746851,73970,305.5866618972612,0.8032307523819954,0.9915235906448561,0.8553760607630201,0.7621402454634675,0.0054668962082946,0.0011377849202267,0.5808577537551145,0.9959978139590404,CALI
205889,1779.422,687.7230434153582,384.4723515492763,1.7887451220981114,0.8291331754692177,208651,512.0019693575191,0.786183959310229,0.9867625844112896,0.8171186008825303,0.7444886052019194,0.0033402612252978,0.0006329835373282,0.5542632832754993,0.9914357443171332,BOMBAY
41641,742.564,254.82947547904243,208.79403405304475,1.220482551787386,0.5732964080112867,42028,230.2584805871804,0.79422086591646,0.9907918530503473,0.9489934905038996,0.9035786780721807,0.0061196771326107,0.0025163565032051,0.8164544274666696,0.9964683830526304,SEKER
47257,831.164,318.9919570686956,189.04860756937163,1.687354173987455,0.8054646603225614,47715,245.29468230181752,0.6856193598932188,0.990401341297286,0.8596121852067299,0.7689682352994023,0.0067501525079606,0.0014558845885554,0.5913121468994769,0.9977530192003152,SIRA
72102,1072.061,377.6167302861604,243.50387603851223,1.5507627082964257,0.7643142278153247,73400,302.9902930037441,0.7084520604476585,0.982316076294278,0.7883483826334221,0.802375182831905,0.005237257361601,0.0013390402426928,0.643805934024533,0.9983902338651948,BARBUNYA
27662,625.0959999999999,238.09670122175515,148.606596880011,1.6021946953943158,0.7813094314875855,28121,187.67086158075813,0.6881436887407334,0.9836776786031791,0.88961070707431,0.7882127749681332,0.0086073567067368,0.0020493844745573,0.621279378622965,0.9954105247875912,DERMASON
35243,704.745,257.8930058575584,174.24897602408936,1.4800259475952704,0.7372098677170922,35626,211.83196471519904,0.707094418362024,0.9892494245775557,0.8916999190885395,0.8213947641224509,0.0073175667751768,0.0020547272357754,0.6746893585277768,0.9985577571875182,DERMASON
36956,717.549,272.45333753040893,173.15795873655367,1.5734381458314917,0.7720589857544455,37464,216.91897246491067,0.736233962865567,0.9864403160367285,0.9019691744149,0.7961692612434964,0.0073723708607643,0.0018272945604739,0.6338854925490149,0.9973796140658038,DERMASON
42095,780.972,299.4611593192361,179.3983854306302,1.669252254419156,0.8006961846071496,42586,231.51029919989884,0.6790173242571862,0.9884703893298267,0.867300208658278,0.7730895710354903,0.0071139365558673,0.0015675052684155,0.5976674848438382,0.9976577964686036,SIRA
32743,693.6379999999999,260.35980196130816,160.52263326614863,1.6219507284659864,0.7873223795899257,33290,204.18051428396257,0.7632400932400932,0.9835686392310004,0.855189928221786,0.7842244184619008,0.0079516171994413,0.0018552253525445,0.6150079385119064,0.9975125738817514,DERMASON
41463,760.1030000000001,283.6870368040611,186.560131187316,1.5206198398264672,0.753344079873715,41829,229.76581826580303,0.7933073125932729,?,0.9018321059230162,0.8099270973192169,0.0068419322481263,0.0018161104138571,0.6559819029719324,0.997499096226241,SIRA
32233,665.4929999999999,221.23368370102665,185.5923728724366,1.192040816532301,0.5442895095369215,32710,202.5841312774732,0.7752044252044252,0.9854173035768878,0.9145840197365748,0.9157020209962408,0.0068635771942117,0.0029767816237827,0.8385101912566,0.9995383730561735,SEKER
42692,777.834,293.40519121894505,186.0652446504272,1.5768941253385846,0.7732034990426867,43232,233.14618299220243,0.8000749625187407,0.9875092524056255,0.8867118641193956,0.7946218743560809,0.0068726035608297,0.0016902195477532,0.6314239232051715,0.9956886751004764,sira
57886,985.808,389.5884164230684,189.93859384991904,2.051128254276241,0.8731025764150174,58882,271.48249351761086,0.7770975969928849,0.983084813695187,0.7485119321324536,0.6968443672175254,0.0067302701244354,0.0009789385554817,0.4855920721227934,0.9960116191836076,HOROZ
43787,793.2579999999999,308.9660847584585,181.1500446322165,1.7055810578779766,0.8100864488068164,44262,236.11721653729228,0.7905788466399452,0.9892684469748317,0.8744321844012959,0.7642172658590746,0.0070561144805183,0.0014846113030533,0.5840280294371195,0.9961071442777524,SIRA
25961,605.859,232.30372387770456,142.87104434497653,1.6259678435385678,0.7885128247336575,26272,181.80916319280928,0.6950364103662454,0.9881623020706456,0.8887674767763332,0.7826355951509499,0.0089481808820039,0.0020708703120318,0.6125184747972817,0.9959353435936688,DERMASON
50541,887.768,364.4110205812309,177.0794623102775,2.0578954545429564,0.8739958778811336,51102,253.67459437330308,0.6165641926511491,0.9890219560878244,0.8058509483607261,0.6961221808514336,0.0072102059828897,0.0010444059156492,0.4845860906733561,0.9972275133314406,HOROZ
24545,584.164,221.96854644162863,141.1223373617165,1.5728803149900492,0.7718733822276536,24783,176.7814035059247,0.7837596193760578,0.990396642860025,0.9038644837490488,0.7964254681120468,0.0090433304722602,0.0022443403741823,0.6342935262574931,0.9976678013760348,DERMASON
66293,973.989,372.5145896995383,227.79187268002207,1.635328711761404,0.7912460887284433,67110,290.528602962132,0.7275910133570401,0.9878259573834004,0.8781514701132505,0.7799120114905183,0.0056192145430066,0.0012824422358743,0.6082627456671863,0.9947095322843742,CALI
69589,1026.8719999999998,385.7660295363922,230.7242449535832,1.671978727740555,0.8014261573387874,70774,297.66334453300635,0.739097648533254,0.9832565631446576,0.829311782566493,0.7716162692986048,0.0055434914934313,0.0012121842930604,0.5953916670462972,0.9954822019753958,BARBUNYA
64526,1081.377,386.6037959705386,213.3609795692796,1.8119704772212395,0.8339199821955234,65779,286.6305197699315,0.8150309460654288,0.9809513674576993,0.6934104004153016,0.7414063771680459,0.0059914421468948,0.001116699706415,0.549683416105447,0.996010121801188,HOROZ
40843,757.505,285.9848768580115,182.8232566787619,1.564269678012106,0.7689774034755846,41264,228.04149342963493,0.807493080268881,0.9897974020938348,0.8944508699836753,0.7973900436100864,0.0070020536409669,0.0017461776726258,0.6358308816484954,0.9946109685064456,SIRA
76856,1086.973,423.9872826538782,235.6774208296684,1.79901528606895,0.831276159881666,78926,312.8195940956475,0.7510162601626016,0.9737729011985911,0.8174291647786942,0.7378041910540455,0.0055166451891053,0.0010083685380238,0.5443550243369143,0.9793030098305444,CALI
83641,1112.883,429.4870834910456,251.59019594807955,1.7070899041697098,0.8104612664953051,85293,326.3357607759127,0.8120564277323081,0.9806314703434045,0.8486528301715675,0.7598267173096872,0.0051348869990919,0.0010557689728349,0.5773366403376153,0.985565550027602,CALI
41706,768.9879999999999,287.32438521381795,185.95652306150296,1.5451159253971891,0.7623197129895779,42248,230.438122828504,0.7047075124193167,0.9871709903427381,0.8862765888104948,0.8020138028208745,0.0068892817631472,0.0017582518398592,0.6432261399152007,0.9938589524147372,SIRA
63320,993.072,341.4139113302988,236.5976848630904,1.443014590476071,0.7209436532557155,64491,283.93930332490163,0.7397628366142882,0.9818424276255602,0.8068434844059718,0.8316570997899564,0.0053918811012365,0.0015910992359208,0.6916535316310416,0.9980661376978957,BARBUNYA
43743,829.88,345.6438071034569,162.24038195793648,2.130442513338453,0.8829930545262473,44261,235.9985538204635,0.6969219003919319,0.9882966946069903,0.7981560908459312,0.6827796389530719,0.007901694147714,0.0010593079327673,0.4661880353688873,0.993186809759608,HOROZ
23500,570.486,209.9116343644506,143.07092404303074,1.467185843444448,0.7317464791724956,23931,172.97725082008998,0.7348342714196373,0.9819898875934979,0.9073769528829132,0.8240479444782236,0.0089324099729553,0.0025407289266435,0.6790550147987857,0.9962999046327384,DERMASON
70881,1019.768,353.9548635903612,255.54032881387985,1.3851233002371244,0.6919375187146491,71954,300.4138681392273,0.758572345890411,0.9850876949161964,0.8565188799217703,0.8487349632435116,0.0049936494066161,0.0015984026222321,0.7203510378319651,0.997775006851049,BARBUNYA
40069,743.4789999999999,283.2914062461369,180.5122255595321,1.5693751787061572,0.7707015775911035,40399,225.870394956916,0.8143112628541235,0.9918314809772519,0.910921506390369,0.7973076132096616,0.0070700892521933,0.0017624154981442,0.6356994300820874,0.997650906688478,DERMASON
65987,1008.537,362.3717090995532,232.40045929937185,1.559255563401258,0.7672637538833743,67136,289.85730599458617,0.7799881796690308,0.9828854861773118,0.8152383040578128,0.7998894469848215,0.0054915621122274,0.0013867415599469,0.6398231273976837,0.99764777098763,BARBUNYA
30489,758.4029999999999,230.7273441438452,170.93463853969442,1.34979864885762,0.6716691471374298,31396,197.02741047740128,0.7292623421354765,0.9711109695502612,0.6661207460607145,0.853940443030307,0.0075675602395567,0.0024822526283179,0.7292142802427971,0.9842924501994094,DERMASON
38491,745.4659999999999,278.8028218215958,176.66239210219527,1.5781673649042098,0.7736228379975923,39247,221.37810035412525,0.7263412148774366,0.9807373812011109,0.8703889670406514,0.7940310607608689,0.0072433249804264,0.0017761011650617,0.6304853254530308,0.9950113646809828,SIRA
54076,893.9889999999999,342.74242466900824,203.2595129805016,1.6862306695671712,0.8051739758451222,55293,262.39607775479163,0.7700501253132832,,0.850256720278341,0.7655780518218358,0.0063381615627821,0.0013430771645466,0.5861097534313174,0.98831624196834,CALI
45738,796.17,295.582675784352,197.6050451518468,1.4958255522130806,0.7436877326810571,46311,241.32018211723792,0.7605886754801696,,0.9067246360567214,0.81642194176934,0.0064625186012582,0.001771088410864,0.6665447870024196,0.9970347240926444,SIRA
37560,722.862,280.58024925066024,171.04444683814867,1.640393794930742,0.7927017035310319,37925,218.6844240000936,0.7918203857910825,0.9903757415952538,0.9032847072382372,0.7794006334520319,0.00747018767973,0.0017004125182357,0.6074653474254286,0.9964823865521204,DERMASON
57869,945.702,393.6746193621646,187.70289242514903,2.097328465618353,0.8790134154886082,58433,271.44262600829506,0.7911004784688995,,0.8131061139951056,0.6895100996048183,0.0068028585142678,0.0009484921238115,0.4754241774570464,0.9971206606238548,HOROZ
78182,1058.6,406.8571780961002,246.49428015423663,1.6505745197881312,0.7955791588565959,79204,315.506599117173,0.7480099502487563,0.9870966112822585,0.8767037430954074,0.7754726132486961,0.0052039750594267,0.0011608626235256,0.6013577738987618,0.9925858188738084,CALI
